534,151
535,168
536,191
537,174
538,200
539,171
540,206
541,175
542,177
543,177
544,178
545,182
546,178
547,175
548,191
549,180
550,176
551,187
552,169
553,170
554,205
555,162
556,174
557,180
558,196
559,167
560,182
561,178
562,192
563,180
564,184
565,176
566,187
567,181
568,187
569,173
570,211
571,188
572,176
573,203
574,155
575,179
576,167
577,176
578,194
579,190
580,177
581,201
582,169
583,185
584,180
585,172
586,196
587,206
588,205
589,208
590,192
591,195
592,211
593,204
594,203
595,215
596,199
597,213
598,199
599,209
600,206
601,192
602,180
603,199
604,197
605,176
606,197
607,177
608,199
609,181
610,196
611,202
612,207
613,201
614,184
615,206
616,222
617,207
618,205
619,201
620,200
621,199
622,208
623,178
624,180
625,170
626,177
627,194
628,201
629,223
630,203
631,184
632,192
633,222
634,213
635,207
636,178
637,191
638,197
639,211
640,176
641,184
642,210
643,202
644,199
645,224
646,195
647,210
648,187
649,203
650,193
651,198
652,215
653,224
654,212
655,205
656,237
657,205
658,197
659,236
660,204
661,215
662,198
663,204
664,226
665,217
666,216
667,225
668,225
669,198
670,213
671,212
672,234
673,210
674,228
675,208
676,231
677,215
678,215
679,214
680,211
681,208
682,219
683,232
684,206
685,219
686,224
687,192
688,215
689,215
690,223
691,234
692,198
693,211
694,217
695,227
696,201
697,189
698,226
699,251
700,237
701,238
702,257
703,198
704,222
705,235
706,193
707,225
708,239
709,213
710,220
711,209
712,228
713,216
714,214
715,230
716,229
717,227
718,206
719,225
720,250
721,217
722,221
723,220
724,240
725,223
726,230
727,247
728,220
729,229
730,246
731,241
732,209
733,257
734,207
735,230
736,239
737,231
738,246
739,232
740,221
741,211
742,248
743,243
744,240
745,241
746,251
747,231
748,232
749,213
750,215
751,236
752,263
753,240
754,249
755,196
756,241
757,245
758,220
759,232
760,231
761,247
762,228
763,230
764,225
765,239
766,244
767,241
768,225
769,231
770,267
771,264
772,256
773,259
774,251
775,255
776,249
777,213
778,262
779,238
780,235
781,245
782,218
783,229
784,235
785,252
786,253
787,251
788,272
789,256
790,256
791,249
792,250
793,219
794,247
795,248
796,246
797,266
798,266
799,259
800,256
801,239
802,250
803,229
804,258
805,242
806,208
807,238
808,242
809,234
810,220
811,233
812,248
813,246
814,248
815,275
816,247
817,268
818,288
819,253
820,261
821,276
822,242
823,269
824,216
825,245
826,251
827,281
828,248
829,248
830,248
831,247
832,241
833,273
834,282
835,284
836,262
837,255
838,273
839,260
840,260
841,270
842,247
843,270
844,237
845,250
846,282
847,280
848,295
849,238
850,230
851,290
852,265
853,246
854,264
855,289
856,310
857,278
858,296
859,258
860,268
861,268
862,248
863,284
864,262
865,265
866,259
867,284
868,264
869,250
870,287
871,259
872,285
873,274
874,253
875,307
876,292
877,273
878,277
879,258
880,270
881,304
882,263
883,264
884,280
885,280
886,316
887,267
888,279
889,284
890,280
891,270
892,284
893,297
894,255
895,258
896,286
897,262
898,247
899,295
900,282
901,275
902,267
903,280
904,284
905,271
906,294
907,262
908,298
909,291
910,284
911,265
912,278
913,300
914,269
915,294
916,254
917,277
918,302
919,303
920,272
921,280
922,293
923,281
924,257
925,274
926,279
927,274
928,283
929,293
930,315
931,278
932,288
933,294
934,272
935,287
936,302
937,293
938,275
939,268
940,281
941,294
942,319
943,276
944,276
945,304
946,304
947,314
948,292
949,306
950,288
951,277
952,314
953,246
954,310
955,297
956,289
957,288
958,262
959,306
960,282
961,289
962,305
963,293
964,274
965,326
966,275
967,301
968,277
969,314
970,278
971,311
972,305
973,314
974,282
975,312
976,297
977,299
978,305
979,304
980,305
981,313
982,309
983,329
984,292
985,347
986,295
987,313
988,326
989,303
990,292
991,332
992,310
993,312
994,310
995,309
996,303
997,318
998,312
999,292
1000,306
1001,316
1002,277
1003,319
1004,315
1005,323
1006,314
1007,329
1008,311
1009,334
1010,314
1011,281
1012,339
1013,266
1014,303
1015,285
1016,324
1017,317
1018,299
1019,288
1020,322
1021,281
1022,279
1023,323
1024,348
1025,306
1026,295
1027,315
1028,309
1029,312
1030,310
1031,323
1032,317
1033,284
1034,325
1035,315
1036,313
1037,342
1038,308
1039,330
1040,309
1041,290
1042,290
1043,315
1044,327
1045,283
1046,321
1047,308
1048,328
1049,320
1050,296
1051,368
1052,302
1053,302
1054,272
1055,283
1056,292
1057,305
1058,310
1059,305
1060,268
1061,303
1062,269
1063,290
1064,299
1065,302
1066,265
1067,307
1068,294
1069,258
1070,279
1071,274
1072,274
1073,262
1074,290
1075,274
1076,234
1077,256
1078,275
1079,234
1080,257
1081,254
1082,253
1083,245
1084,257
1085,225
1086,245
1087,271
1088,257
1089,244
1090,244
1091,258
1092,258
1093,248
1094,266
1095,218
1096,253
1097,266
1098,256
1099,231
1100,238
1101,220
1102,238
1103,245
1104,244
1105,248
1106,244
1107,274
1108,249
1109,243
1110,258
1111,250
1112,250
1113,236
1114,249
1115,248
1116,231
1117,226
1118,258
1119,259
1120,264
1121,232
1122,264
1123,262
1124,270
1125,276
1126,259
1127,205
1128,233
1129,267
1130,224
1131,272
1132,239
1133,222
1134,247
1135,222
1136,242
1137,223
1138,235
1139,225
1140,227
1141,224
1142,249
1143,266
1144,232
1145,251
1146,232
1147,240
1148,225
1149,257
1150,215
1151,245
1152,242
1153,255
1154,219
1155,218
1156,248
1157,226
1158,253
1159,239
1160,268
1161,229
1162,224
1163,211
1164,213
1165,221
1166,215
1167,211
1168,195
1169,213
1170,217
1171,253
1172,235
1173,204
1174,210
1175,212
1176,194
1177,176
1178,194
1179,171
1180,184
1181,185
1182,186
1183,186
1184,186
1185,193
1186,169
1187,171
1188,191
1189,184
1190,174
1191,166
1192,171
1193,187
1194,170
1195,188
1196,167
1197,178
1198,192
1199,182
1200,176
1201,180
1202,160
1203,187
1204,187
1205,170
1206,204
1207,177
1208,166
1209,174
1210,173
1211,173
1212,176
1213,181
1214,186
1215,196
1216,175
1217,174
1218,186
1219,184
1220,164
1221,191
1222,193
1223,167
1224,188
1225,178
1226,165
1227,173
1228,190
1229,213
1230,152
1231,173
1232,179
1233,167
1234,171
1235,187
1236,167
1237,181
1238,196
1239,215
1240,168
1241,176
1242,207
1243,186
1244,197
1245,186
1246,207
1247,162
1248,181
1249,179
1250,184
1251,164
1252,175
1253,200
1254,173
1255,156
1256,209
1257,196
1258,155
1259,184
1260,174
1261,171
1262,159
1263,202
1264,159
1265,180
1266,177
1267,190
1268,200
1269,176
1270,188
1271,186
1272,184
1273,159
1274,185
1275,195
1276,173
1277,188
1278,188
1279,199
1280,187
1281,194
1282,186
1283,170
1284,187
1285,171
1286,155
1287,195
1288,171
1289,184
1290,185
1291,166
1292,183
1293,173
1294,206
1295,167
1296,167
1297,150
1298,146
1299,147
1300,186
1301,166
1302,181
1303,191
1304,189
1305,128
1306,178
1307,173
1308,159
1309,162
1310,183
1311,146
1312,150
1313,144
1314,154
1315,144
1316,145
1317,120
1318,134
1319,119
1320,107
1321,134
1322,94
1323,89
1324,107
1325,109
1326,81
1327,98
1328,90
1329,105
1330,82
1331,91
1332,93
1333,97
1334,99
1335,101
1336,77
1337,90
1338,99
1339,125
1340,93
1341,95
1342,102
1343,74
1344,100
1345,93
1346,100
1347,104
1348,98
1349,99
1350,101
1351,100
1352,91
1353,107
1354,90
1355,103
1356,83
1357,81
1358,95
1359,91
1360,108
1361,82
1362,106
1363,91
1364,98
1365,86
1366,96
1367,86
1368,117
1369,112
1370,100
1371,98
1372,104
1373,112
1374,98
1375,90
1376,100
1377,121
1378,95
1379,94
1380,105
1381,89
1382,98
1383,88
1384,100
1385,99
1386,88
1387,101
1388,107
1389,131
1390,104
1391,85
1392,99
1393,90
1394,85
1395,99
1396,94
1397,80
1398,99
1399,103
1400,90
1401,99
1402,83
1403,105
1404,98
1405,92
1406,95
1407,99
1408,107
1409,106
1410,99
1411,101
1412,79
1413,108
1414,106
1415,100
1416,113
1417,90
1418,106
1419,88
1420,82
1421,103
1422,107
1423,84
1424,113
1425,96
1426,104
1427,115
1428,91
1429,108
1430,93
1431,99
1432,115
1433,111
1434,105
1435,82
1436,87
1437,118
1438,105
1439,90
1440,84
1441,106
1442,95
1443,107
1444,100
1445,97
1446,88
1447,95
1448,99
1449,114
1450,119
1451,81
1452,95
1453,92
1454,103
1455,112
1456,92
1457,87
1458,113
1459,119
1460,107
1461,103
1462,87
1463,95
1464,93
1465,100
1466,102
1467,106
1468,114
1469,121
1470,103
1471,112
1472,118
1473,107
1474,98
1475,88
1476,108
1477,107
1478,98
1479,104
1480,83
1481,113
1482,88
1483,95
1484,93
1485,101
1486,128
1487,111
1488,92
1489,117
1490,113
1491,98
1492,105
1493,85
1494,98
1495,91
1496,98
1497,88
1498,108
1499,114
1500,102
1501,95
1502,98
1503,106
1504,100
1505,102
1506,96
1507,123
1508,86
1509,92
1510,99
1511,88
1512,101
1513,80
1514,119
1515,86
1516,96
1517,104
1518,94
1519,107
1520,101
1521,94
1522,117
1523,99
1524,92
1525,105
1526,103
1527,93
1528,107
1529,86
1530,110
1531,94
1532,115
1533,96
1534,100
1535,88
1536,107
1537,93
1538,94
1539,99
1540,86
1541,74
1542,87
1543,99
1544,93
1545,75
1546,88
1547,92
1548,91
1549,80
1550,90
1551,85
1552,92
1553,71
1554,81
1555,69
1556,82
1557,86
1558,73
1559,67
1560,58
1561,82
1562,73
1563,51
1564,66
1565,49
1566,51
1567,54
1568,50
1569,43
1570,40
1571,27
1572,39
1573,38
1574,34
1575,31
1576,33
1577,32
1578,23
1579,21
1580,18
1581,28
1582,13
1583,23
1584,16
1585,10
1586,15
1587,12
1588,17
1589,7
1590,12
1591,5
1592,16
1593,6
1594,7
1595,13
1596,6
1597,10
1598,8
1599,14
1600,6
1601,7
1602,8
1603,6
1604,6
1605,3
1606,3
1607,5
1608,3
1609,2
1610,4
1611,4
1612,2
1613,2
1614,2
1615,4
1616,3
1617,4
1618,0
1619,1
1620,0
1621,3
1622,4
1623,1
1624,1
1625,1
1626,1
1627,1
1628,1
1629,1
1630,3
1631,1
1632,1
1633,0
1634,1
1635,0
1636,1
1637,1
1638,0
1639,2
1640,1
1641,0
1642,1
1643,1
1644,1
1645,0
1646,0
1647,0
1648,0
1649,0
1650,1
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,1
1658,0
1659,0
1660,0
1661,1
1662,0
1663,1
1664,0
1665,0
1666,0
1667,0
1668,1
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,1
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,0
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,0
2104,0
2105,0
2106,0
2107,0
2108,0
2109,0
2110,0
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,0
2118,0
2119,0
2120,0
2121,0
2122,0
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,0
2131,0
2132,0
2133,0
2134,0
2135,0
2136,0
2137,0
2138,0
2139,0
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,0
2166,0
2167,0
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,0
2176,0
2177,0
2178,0
2179,0
2180,0
2181,0
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,0
2195,0
2196,0
2197,0
2198,0
2199,0
2200,0
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,0
2295,0
2296,0
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,0
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,0
2346,0
2347,0
2348,0
2349,0
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,1
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0
2408,0
2409,0
2410,0
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,0
2419,0
2420,0
2421,0
2422,0
2423,0
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,0
2431,0
2432,0
2433,0
2434,0
2435,0
2436,0
2437,0
2438,0
2439,0
2440,0
2441,0
2442,0
2443,0
2444,0
2445,0
2446,0
2447,0
2448,0
2449,0
2450,0
2451,0
2452,0
2453,0
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,0
2461,0
2462,0
2463,0
2464,0
2465,0
2466,0
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,0
2480,0
2481,0
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,0
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
